line_number,covered
216,True
217,True
214,True
215,True
199,True
179,False
210,False
211,False
194,False
178,False
176,False
190,True
193,False
192,True
251,False
68,False
88,False
89,False
238,True
136,False
135,True
67,False
82,False
83,False
175,False
81,False
173,True
93,False
84,False
233,True
224,True
222,True
230,False
42,True
43,True
172,True
182,True
180,False
186,False
171,True
219,True
250,False
96,False
202,True
187,False
200,True
196,True
143,True
255,True
208,True
244,True
77,False
76,False
75,False
74,False
168,True
169,True
229,False
242,True
128,True
129,True
100,False
101,False
95,False
94,False
105,False
245,False
220,False
189,True
249,False
132,True
254,True
247,True
131,True
177,False
256,True
232,True
243,False
248,True
241,False
237,True
252,False
240,True
