21:25:21.205 [main] INFO  e.s.c.i.IntegrationTesting - Starting ...
21:25:21.268 [main] INFO  e.s.c.i.IntegrationTesting - Instrumenting target classes com.google.javascript.rhino.head.optimizer.BodyCodegen and com.google.javascript.rhino.head.Node
21:25:43.561 [main] INFO  e.s.c.i.IntegrationTesting - Instrumented caller class: com.google.javascript.rhino.head.optimizer.BodyCodegen
21:25:43.562 [main] INFO  e.s.c.i.IntegrationTesting - Instrumented callee class: com.google.javascript.rhino.head.Node
21:26:22.144 [main] INFO  e.s.cling.graphs.cfg.CFGGenerator - Branch pairs are registered.
21:26:22.144 [main] INFO  e.s.c.i.IntegrationTesting - Analyzing dependencies...
21:26:22.145 [main] INFO  e.stamp.botsing.commons.SetupUtility - Starting the dependency analysis. The number of detected jar files is 8.
21:26:36.123 [main] INFO  e.stamp.botsing.commons.SetupUtility - Analysing dependencies done!
21:26:36.137 [main] INFO  e.s.b.c.t.strategy.MOSuiteStrategy - test generation strategy: MOSuite
21:26:36.177 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.177 [main] INFO  e.s.c.t.CallableMethodPool - method inlineFinally(Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitTryCatchFinally(Lcom/google/javascript/rhino/head/ast/Jump;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateStatement(Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitOptimizedCall(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/optimizer/OptFunctionNode;ILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitStandardCall(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitSpecialCall(Lcom/google/javascript/rhino/head/Node;IILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitStandardNew(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateStatement(Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitDotQuery(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitOptimizedCall(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/optimizer/OptFunctionNode;ILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.178 [main] INFO  e.s.c.t.CallableMethodPool - method visitIfJumpEqOp(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;II)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateCallArgArray(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;Z)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method visitIfJumpRelOp(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;II)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateIfJump(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;II)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateIfJump(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;II)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method visitGoto(Lcom/google/javascript/rhino/head/ast/Jump;ILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateStatement(Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateYieldPoint(Lcom/google/javascript/rhino/head/Node;Z)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method visitGoto(Lcom/google/javascript/rhino/head/ast/Jump;ILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method addGoto(Lcom/google/javascript/rhino/head/Node;I)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateEpilogue()V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method visitTryCatchFinally(Lcom/google/javascript/rhino/head/ast/Jump;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.179 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitArithmetic(Lcom/google/javascript/rhino/head/Node;ILcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitOptimizedCall(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/optimizer/OptFunctionNode;ILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitStandardCall(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitStrictSetName(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method generateIfJump(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;II)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitSetConstVar(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;Z)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitSwitch(Lcom/google/javascript/rhino/head/ast/Jump;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitSetName(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method generateExpression(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitSpecialCall(Lcom/google/javascript/rhino/head/Node;IILcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method generateStatement(Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitDotQuery(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
21:26:36.180 [main] INFO  e.s.c.t.CallableMethodPool - method visitStandardNew(Lcom/google/javascript/rhino/head/Node;Lcom/google/javascript/rhino/head/Node;)V is not detected!
